data type,image_names,label,Xmax,Ymax,Xmin,Ymin
TRAIN,155-2020-04-29T12:29:25.085Z.jpg,pallets,0.224,0.44128114,0.072,0.38967973
TRAIN,155-2020-04-29T12:29:25.085Z.jpg,pallets,0.7213333,0.66014236,0.37066665,0.5676157
TRAIN,155-2020-04-29T12:29:25.085Z.jpg,pallets,0.228,0.18327402,0.07333333,0.11743772
TRAIN,155-2020-04-29T12:29:25.085Z.jpg,pallets,0.704,0.83096087,0.38,0.7402135
TRAIN,203-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,516-2020-04-29T12:39:21.326Z.jpg,,0,0,0,0
TRAIN,467-2020-04-29T12:29:25.086Z.jpg,pallets,0.9066667,0.93772244,0.09466667,0.27758008
TRAIN,467-2020-04-29T12:29:25.086Z.jpg,pallets,0.98,0.7224199,0.09466667,0.03914591
TRAIN,326-2020-04-29T12:29:25.086Z.jpg,pallets,0.9489796,0.63879,0.25510204,0.040925268
TRAIN,326-2020-04-29T12:29:25.086Z.jpg,pallets,0.8686224,0.78291816,0.2640306,0.24911033
TRAIN,326-2020-04-29T12:29:25.086Z.jpg,pallets,0.8188776,0.87010676,0.31505102,0.29003558
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.9546667,0.7224199,0.016,0.588968
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.928,0.23309608,0.012,0.085409254
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.93866664,0.3558719,0.012,0.20996441
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.9493333,0.8985765,0.022666667,0.7544484
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.9346667,0.47508895,0.026666667,0.34163702
TRAIN,128-2020-04-29T12:29:25.085Z.jpg,pallets,0.964,0.59430605,0.02,0.46619216
TRAIN,227-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.8365019,0.52491105,0.31939164,0.35231316
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.8460076,0.6725979,0.32889733,0.5480427
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.8498099,0.36120996,0.3365019,0.15480427
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.8460076,0.57829183,0.33269963,0.45373666
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.865019,0.7811388,0.3212928,0.6494662
TRAIN,181-2020-04-29T12:29:25.085Z.jpg,pallets,0.8612167,0.42882562,0.32509506,0.2669039
TRAIN,347-2020-04-29T12:29:25.086Z.jpg,pallets,0.72035795,0.8096085,0.13422818,0.64590746
TRAIN,347-2020-04-29T12:29:25.086Z.jpg,pallets,0.6901566,0.588968,0.023489933,0.26868328
TRAIN,347-2020-04-29T12:29:25.086Z.jpg,pallets,0.9742729,0.727758,0.41834453,0.02846975
TRAIN,347-2020-04-29T12:29:25.086Z.jpg,pallets,0.7158837,0.6975089,0.14317673,0.54626334
TRAIN,231-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7728532,0.57749075,0.07479224,0.5221402
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7700831,0.24538745,0.08864266,0.17896679
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7700831,0.19188192,0.09972299,0.13284133
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7922438,0.8321033,0.083102494,0.7675277
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7700831,0.71586716,0.085872576,0.6715867
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7257618,0.3413284,0.11080332,0.2712177
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7479224,0.48339483,0.12188365,0.4095941
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7423823,0.6254613,0.08864266,0.5608856
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7479224,0.6808118,0.09418283,0.6254613
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.75069255,0.2915129,0.09418283,0.22509225
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.76454294,0.08856089,0.13573407,0.03874539
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7783933,0.76383764,0.08033241,0.71586716
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.7229917,0.3892989,0.08864266,0.33763838
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.767313,0.4280443,0.05263158,0.36715868
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.78116345,0.13099632,0.12742382,0.07195572
TRAIN,180-2020-04-29T12:29:25.085Z.jpg,pallets,0.77562326,0.5405904,0.11080332,0.4704797
TRAIN,308-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,266-2020-04-29T12:29:25.085Z.jpg,pallets,0.93189967,0.93594307,0.08243728,0.09430605
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.66260165,0.8594306,0.07452574,0.588968
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.58401084,0.92348754,0.1910569,0.71352315
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.45392954,0.5302491,0.3590786,0.16370107
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.2682927,0.5960854,0.124661244,0.08896797
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.90379405,0.71530247,0.61517614,0.52846974
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.7398374,0.4377224,0.43766937,0.29893237
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.7601626,0.34341636,0.45528457,0.19395018
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.74390244,0.38790035,0.42682928,0.25444838
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.7669377,0.22597864,0.42547426,0.1227758
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.3821138,0.56227756,0.26422763,0.1975089
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.89837396,0.75266904,0.61382115,0.5818505
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.9281843,0.5676157,0.47696477,0.32740214
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.9132791,0.6761566,0.58536583,0.48042706
TRAIN,173-2020-04-29T12:29:25.085Z.jpg,pallets,0.42411923,0.5391459,0.3184282,0.18327402
TRAIN,407-2020-04-29T12:29:25.086Z.jpg,pallets,0.9798339,0.86654806,0.03321471,0.10854092
TRAIN,498-2020-04-29T12:29:25.086Z.jpg,pallets,0.9815005,0.93904763,0.023638232,0.055238094
TRAIN,542-2020-04-29T12:39:21.326Z.jpg,pallets,0.9534392,0.90569395,0.32380953,0.03380783
TRAIN,542-2020-04-29T12:39:21.326Z.jpg,pallets,0.35343915,0.9163701,0.078306876,0.69572955
TRAIN,542-2020-04-29T12:39:21.326Z.jpg,pallets,0.37142858,0.4074733,0.035978835,0.19572954
TRAIN,387-2020-04-29T12:29:25.086Z.jpg,,0,0,0,0
TRAIN,593-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.23741007,0.26691043,0.019527236,0.19926874
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.2168551,0.61974406,0.019527236,0.55758685
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.1963001,0.45338207,0.012332991,0.3857404
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5138746,0.535649,0.29599178,0.43510056
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.23124358,0.36197442,0.02877698,0.28702012
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5262076,0.19195612,0.30832475,0.115173675
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5241521,0.08957952,0.32065776,0.016453382
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5282631,0.41499087,0.30113053,0.33089578
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5169579,0.3382084,0.30010277,0.2559415
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.22610483,0.53747714,0.016443988,0.46617916
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.23124358,0.32723948,0.016443988,0.26691043
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5344296,0.14259598,0.30318603,0.073126145
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.49331963,0.37111518,0.30215827,0.3107861
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5179856,0.28519195,0.31654677,0.21206582
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.21068859,0.48263255,0.015416238,0.42413163
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.20246659,0.3985375,0.02877698,0.33089578
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5313464,0.23765996,0.30729702,0.1535649
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.5179856,0.48263255,0.32065776,0.39670932
TRAIN,460-2020-04-29T12:29:25.086Z.jpg,pallets,0.21068859,0.57404023,0.01336074,0.5155393
TRAIN,361-2020-04-29T12:29:25.086Z.jpg,pallets,0.96133333,0.8434164,0.04,0.085409254
TRAIN,591-2020-04-29T12:39:21.327Z.jpg,,0,0,0,0
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.70838255,0.74911034,0.29043683,0.68327403
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.24911453,0.76690394,0.011806375,0.6530249
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.21487603,0.24199288,0.031877212,0.09252669
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.6965762,0.27758008,0.25383708,0.18505338
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.68122786,0.386121,0.1700118,0.29003558
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.70365995,0.87010676,0.2644628,0.7775801
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.68949234,0.45017794,0.25265643,0.38256228
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.22432113,0.35231316,0.002361275,0.2064057
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.68358916,0.66903913,0.28453365,0.57651246
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.24557261,0.66014236,0.003541913,0.5498221
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.2325856,0.56049824,0.0094451,0.4252669
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.6729634,0.5818505,0.26210153,0.49288255
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.20897284,0.4519573,0.021251475,0.30604982
TRAIN,547-2020-04-29T12:39:21.326Z.jpg,pallets,0.7012987,0.17615658,0.2739079,0.03914591
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.6788512,0.5480427,0.020887729,0.38967973
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.883812,0.8451957,0.65796345,0.702847
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.9177546,0.46797153,0.70365536,0.3683274
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.92689294,0.6672598,0.68015665,0.5035587
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.9386423,0.30427048,0.7075718,0.19039147
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.6684073,0.4217082,0.009138381,0.30427048
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.66057444,0.7953737,0.010443864,0.588968
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.67754567,0.6850534,0.006527415,0.48932385
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.66318536,0.9128114,0.019582245,0.6886121
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.8916449,0.53736657,0.69451696,0.455516
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.68146217,0.30427048,0.016971279,0.19039147
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.6592689,0.20818505,0.020887729,0.090747334
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.8981723,0.772242,0.6684073,0.6174377
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.9295039,0.38434163,0.7101828,0.2846975
TRAIN,429-2020-04-29T12:29:25.086Z.jpg,pallets,0.9399478,0.19928825,0.6958225,0.10676157
TRAIN,475-2020-04-29T12:29:25.086Z.jpg,pallets,0.9882479,0.93772244,0.014957265,0.040925268
TRAIN,217-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,124-2020-04-29T12:29:25.085Z.jpg,pallets,0.9290853,0.9070632,0.032887977,0.42193308
TRAIN,216-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,204-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,130-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,208-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,45-2020-04-29T12:29:25.085Z.jpg,pallets,0.95907474,0.841637,0.037366547,0.2758007
TRAIN,232-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.9394619,0.89504373,0.4809417,0.7069971
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.95179373,0.4723032,0.4719731,0.393586
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.9596413,0.27988338,0.47982064,0.10204082
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.9585202,0.64285713,0.46636772,0.57434404
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.46860987,0.9431487,0.015695067,0.03206997
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.9450673,0.56122446,0.46973094,0.4825073
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.97421527,0.38629737,0.47309417,0.29446065
TRAIN,18-2020-04-25T09:28:15.809Z.jpg,pallets,0.9764574,0.7478134,0.47421524,0.66034985
TRAIN,392-2020-04-29T12:29:25.086Z.jpg,pallets,0.9823009,0.32740214,0.5790139,0.10142349
TRAIN,392-2020-04-29T12:29:25.086Z.jpg,pallets,0.9949431,0.6032028,0.49178255,0.48932385
TRAIN,392-2020-04-29T12:29:25.086Z.jpg,pallets,0.99241465,0.76868325,0.5183312,0.5676157
TRAIN,392-2020-04-29T12:29:25.086Z.jpg,pallets,0.99241465,0.4822064,0.57774967,0.27758008
TRAIN,500-2020-04-29T12:29:25.086Z.jpg,pallets,0.98252827,0.92431194,0.016443988,0.041284405
TRAIN,415-2020-04-29T12:29:25.086Z.jpg,pallets,0.8779412,0.886121,0.14558823,0.613879
TRAIN,415-2020-04-29T12:29:25.086Z.jpg,pallets,0.90588236,0.8647687,0.0882353,0.12455516
TRAIN,260-2020-04-29T12:29:25.085Z.jpg,pallets,0.97534245,0.7989324,0.02328767,0.22597864
TRAIN,276-2020-04-29T12:29:25.085Z.jpg,pallets,0.9897225,0.84782606,0.020554984,0.057312254
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.8936679,0.7046263,0.7120669,0.5747331
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.25328556,0.6797153,0.11708482,0.5124555
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.6965352,0.6530249,0.26403823,0.4519573
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.25448027,0.48932385,0.07646356,0.2846975
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.90681005,0.47508895,0.7013142,0.33985764
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.25328556,0.3505338,0.059737157,0.17437722
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.68458784,0.841637,0.27120668,0.61565834
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.2437276,0.5711744,0.08482676,0.38967973
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.7072879,0.5177936,0.260454,0.30427048
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.8924731,0.588968,0.6989247,0.47508895
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.8912784,0.73843414,0.72401434,0.64768684
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.24133812,0.73309606,0.10633214,0.5658363
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.7072879,0.7758007,0.25686976,0.5498221
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.24492234,0.52491105,0.10513739,0.35231316
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.911589,0.54092526,0.7060932,0.40213522
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.24253285,0.3950178,0.09557945,0.24377224
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.94026285,0.41814947,0.43010753,0.17615658
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.25089607,0.62633455,0.103942655,0.46263346
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.69773,0.59786475,0.2771804,0.3950178
TRAIN,525-2020-04-29T12:39:21.326Z.jpg,pallets,0.9354839,0.6548043,0.6869773,0.52491105
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.51305485,0.59074736,0.3368146,0.52491105
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.65796345,0.64590746,0.52088773,0.57829183
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.27284595,0.83629894,0.04308094,0.73487544
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.64882505,0.17081851,0.5117493,0.099644125
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.25065273,0.14768684,0.033942558,0.037366547
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5065274,0.12455516,0.35639685,0.035587188
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2689295,0.23309608,0.023498695,0.16014235
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6684073,0.71352315,0.51566577,0.66903913
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6618799,0.37900355,0.5221932,0.32562277
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5117493,0.08718861,0.3681462,0.005338078
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2924282,0.7882562,0.03133159,0.6886121
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.29503918,0.5142349,0.049608354,0.45017794
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6736292,0.5213523,0.51827675,0.4572954
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5117493,0.74733096,0.34725848,0.6708185
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.52610964,0.386121,0.33420366,0.31316727
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2767624,0.63345194,0.015665796,0.5391459
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6644909,0.13167259,0.52088773,0.046263345
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.654047,0.2846975,0.5169713,0.20462634
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5117493,0.66014236,0.35770234,0.6032028
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5143603,0.26156583,0.31462142,0.1975089
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.65796345,0.7758007,0.5248042,0.72064054
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.28720626,0.4217082,0.036553524,0.34163702
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5195823,0.50711745,0.34725848,0.44483986
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.64882505,0.42348754,0.5117493,0.36476868
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.65665793,0.30960855,0.5169713,0.2455516
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.51305485,0.47153026,0.34856397,0.3950178
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.27937338,0.32206404,0.03916449,0.2455516
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.25848565,0.12633452,0.022193212,0.019572955
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6762402,0.5676157,0.5117493,0.49644127
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.52610964,0.8451957,0.34986946,0.7455516
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2911227,0.7188612,0.01305483,0.64234877
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.51566577,0.6316726,0.3524804,0.5569395
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.66057444,0.6032028,0.5195823,0.5533808
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.28198433,0.20818505,0.03133159,0.09608541
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.27415144,0.911032,0.045691907,0.78291816
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6906005,0.8238434,0.5248042,0.76156586
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.28067884,0.28113878,0.044386424,0.19928825
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6592689,0.6886121,0.51305485,0.62633455
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.66057444,0.46263346,0.5169713,0.41103202
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.66318536,0.33985764,0.51566577,0.27935943
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5169713,0.4252669,0.34334204,0.36298934
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.27023497,0.5747331,0.023498695,0.49466193
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.65796345,0.48398575,0.51566577,0.430605
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5221932,0.18149467,0.3237598,0.12455516
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5091384,0.7918149,0.34856397,0.71530247
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.27023497,0.68149465,0.041775458,0.61209965
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.51566577,0.3113879,0.3368146,0.2366548
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.654047,0.7419929,0.5234987,0.6975089
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5169713,0.7010676,0.35900784,0.6530249
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.52088773,0.3469751,0.3237598,0.26334518
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2924282,0.48932385,0.04308094,0.39679715
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.654047,0.20462634,0.51305485,0.13167259
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6527415,0.23309608,0.5169713,0.15658364
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5065274,0.15480427,0.3537859,0.06939502
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.2754569,0.38078293,0.007832898,0.27935943
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.6592689,0.081850536,0.52610964,0.010676157
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5169713,0.22597864,0.34464753,0.14768684
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.5091384,0.8807829,0.34203655,0.8096085
TRAIN,305-2020-04-29T12:29:25.085Z.jpg,pallets,0.51305485,0.55516016,0.34856397,0.4733096
TRAIN,183-2020-04-29T12:29:25.085Z.jpg,pallets,0.9798578,0.46263346,0.37322274,0.12455516
TRAIN,183-2020-04-29T12:29:25.085Z.jpg,pallets,0.97748816,0.8238434,0.14336494,0.47153026
TRAIN,220-2020-04-29T12:29:25.085Z.jpg,,0,0,0,0
TRAIN,378-2020-04-29T12:29:25.086Z.jpg,pallets,0.9064748,0.7010676,0.05467626,0.569395
TRAIN,378-2020-04-29T12:29:25.086Z.jpg,pallets,0.9179856,0.43238434,0.020143885,0.21174377
TRAIN,378-2020-04-29T12:29:25.086Z.jpg,pallets,0.9035971,0.8256228,0.05179856,0.6743772
TRAIN,378-2020-04-29T12:29:25.086Z.jpg,pallets,0.94244605,0.5818505,0.043165468,0.4395018
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6164383,0.19039147,0.28538814,0.104982205
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5753425,0.7633452,0.28995433,0.6975089
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.58219177,0.49288255,0.30136988,0.41459075
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.58219177,0.32384342,0.28995433,0.23131673
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5890411,0.62633455,0.29908675,0.5533808
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5776256,0.24733096,0.29908675,0.16725978
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.56621003,0.82206404,0.27853882,0.74911034
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5958904,0.56405693,0.3173516,0.47864768
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6461187,0.8754448,0.26712328,0.8024911
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6004566,0.4039146,0.30365297,0.3202847
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6004566,0.69572955,0.2739726,0.6209964
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.63242006,0.10854092,0.28538814,0.010676157
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6210046,0.2241993,0.28767124,0.12811388
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5776256,0.7882562,0.28767124,0.7188612
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.586758,0.52669036,0.29452056,0.4466192
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5707763,0.3558719,0.28082192,0.2758007
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.60730594,0.6565836,0.29452056,0.57651246
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.58219177,0.29715303,0.2716895,0.19039147
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.61415523,0.6032028,0.29223743,0.52491105
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.6004566,0.9163701,0.28310502,0.8451957
TRAIN,143-2020-04-29T12:29:25.085Z.jpg,pallets,0.5890411,0.45017794,0.30365297,0.36298934
